UPPER_BUS_PHASE_C,OUTGOING_PHASE_B,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
25.792703,25,0,0,0,0,0
25.777299,25,0,0,0,0,0
25.789998,25,0,0,0,0,0
23.88439102,23.4774994,0,0,0,0,0
25.790001,25,0,0,0,0,0
25.800001,25,0,0,0,0,0
25.7627,25,0,0,0,0,0
25.767299,25,0,0,0,0,0
25.76965,25,0,0,0,0,0
25.750349,25,0,0,0,0,0
25.739651,25,0,0,0,0,0
25.72305,25,0,0,0,0,0
25.747304,25,0,0,0,0,0
25.740001,25,0,0,0,0,0
25.772349,25,0,0,0,0,0
25.740001,25,0,0,0,0,0
23.88560889,23.49999979,0,0,0,0,0
25.717306,25,0,0,0,0,0
25.715399,25.009997,0,0,0,0,0
25.697303,25,0,0,0,0,0
25.720004,25,0,0,0,0,0
25.760003,25,0,0,0,0,0
25.720001,25,0,0,0,0,0
25.749996,25,0,0,0,0,0
25.707658,25.01,0,0,0,0,0
25.770001,25,0,0,0,0,0
25.722344,25.020003,0,0,0,0,0
25.700001,25.009998,0,0,0,0,0
25.720001,25.007306,0,0,0,0,0
23.89666591,23.50810988,0,0,0,0,0
25.700001,25.002694,0,0,0,0,0
25.710001,25.01,0,0,0,0,0
25.700001,25.019995,0,0,0,0,0
25.700001,25,0,0,0,0,0
25.720348,25.010003,0,0,0,0,0
25.709646,25.02,0,0,0,0,0
25.720001,25.03,0,0,0,0,0
25.710001,25.027657,0,0,0,0,0
25.700001,25.012343,0,0,0,0,0
25.700001,25.027304,0,0,0,0,0
25.700001,25.012697,0,0,0,0,0
25.710001,25.01,0,0,0,0,0
23.89080331,23.52772382,0,0,0,0,0
25.700001,25.019998,0,0,0,0,0
25.737307,25.05,0,0,0,0,0
25.713049,25.04,0,0,0,0,0
25.759645,25.050358,0,0,0,0,0
25.720353,25.056952,0,0,0,0,0
25.756953,25.022693,0,0,0,0,0
25.742691,25.04,0,0,0,0,0
25.700001,25.067665,0,0,0,0,0
25.700001,25.06,0,0,0,0,0
25.720001,25.042341,0,0,0,0,0
25.709996,25.057657,0,0,0,0,0
25.700001,25.079643,0,0,0,0,0
23.88916663,23.55397146,0,0,0,0,0
25.707309,25.030355,0,0,0,0,0
25.712693,25.062693,0,0,0,0,0
25.717309,25.039648,0,0,0,0,0
25.702695,25.067662,0,0,0,0,0
25.719998,25.03999,0,0,0,0,0
25.710001,25.042698,0,0,0,0,0
25.719998,25.04693,0,0,0,0,0
25.700357,25.059995,0,0,0,0,0
25.719645,25.070359,0,0,0,0,0
25.700001,25.069995,0,0,0,0,0
25.700001,25.03233,0,0,0,0,0
25.707317,25.067673,0,0,0,0,0
23.8658643,23.59750058,0,0,0,0,0
25.712685,25.069649,0,0,0,0,0
25.700001,25.03036,0,0,0,0,0
25.690001,25.05,0,0,0,0,0
25.700001,25.03,0,0,0,0,0
25.700001,25.090003,0,0,0,0,0
25.700001,25.059646,0,0,0,0,0
25.700001,25.01036,0,0,0,0,0
25.710001,25.022322,0,0,0,0,0
25.700359,25.07732,0,0,0,0,0
25.709641,25.03268,0,0,0,0,0
25.710001,25.037667,0,0,0,0,0
25.700001,25.032355,0,0,0,0,0
23.88249891,23.59666683,0,0,0,0,0
25.700001,25.070003,0,0,0,0,0
25.710001,25.01,0,0,0,0,0
25.700001,25.027678,0,0,0,0,0
25.689643,25.022679,0,0,0,0,0
25.683041,25.00964,0,0,0,0,0
25.687321,25.019997,0,0,0,0,0
25.700001,25.01,0,0,0,0,0
25.690001,25,0,0,0,0,0
25.690001,25.00765,0,0,0,0,0
25.69235,25.012352,0,0,0,0,0
25.679998,25.01,0,0,0,0,0
25.677654,25.01,0,0,0,0,0
23.89083331,23.59666704,0,0,0,0,0
25.680006,25.030003,0,0,0,0,0
25.690001,25.000353,0,0,0,0,0
25.700001,25.00965,0,0,0,0,0
25.672702,25,0,0,0,0,0
25.6973,25.017645,0,0,0,0,0
25.690001,25.01235,0,0,0,0,0
25.69965,25,0,0,0,0,0
25.670355,25,0,0,0,0,0
25.670003,25.017303,0,0,0,46.3704071,0
25.659998,25.002697,0,0,0,174.609375,0
25.682696,25,0,0,0,0,0
25.657312,25,0,0,0,0,0
23.88000058,23.59083279,0,0,0,0,0
25.700001,25,0,0,0,0,0
25.679643,25,0,0,0,0,0
25.690353,25,0,0,0,0,0
25.690001,25,0,0,0,0,0
25.669998,25.01,0,0,0,0,0
25.700001,25.01,0,0,0,0,0
25.700001,25,0,0,0,0,0
25.690001,25,0,0,0,77.5,0
25.672693,25,0,0,0,0,0
25.659643,25,0,0,0,0,0
25.667659,25,0,0,0,0,0
25.682692,25,0,0,0,0,0
23.90769402,23.52833365,0,0,0,0,0
25.64731,25,0,0,0,0,0
25.659648,25.000355,0,0,0,19.375,0
25.662687,25.009645,0,0,0,40.6237793,0
25.650359,25,0,0,0,0.001218319,0
25.647311,25,0,0,0,69.98291016,0
25.680001,25.019997,0,0,0,51.29813004,0
25.680001,25,0,0,0,0,0
25.649645,25.009997,0,0,0,0,0
25.670003,25,0,0,0,0,0
25.660362,25,0,0,0,0,0
25.662329,25,0,0,0,0,0
25.637672,25,0,0,0,0,0
23.92666989,23.52396883,0,0,0,0,0
25.642329,25.019997,0,0,0,0,0
25.657672,25,0,0,0,0,0
25.662332,25,0,0,0,0,0
25.640003,25,0,0,0,0,0
25.637674,25,0,0,0,0,0
25.689998,25,0,0,0,0,0
25.68964,25,0,0,0,0,0
25.670359,25,0,0,0,0,0
25.662683,25,0,0,0,0,0
25.669641,25,0,0,0,0,0
25.667672,25,0,0,0,0,0
25.670001,25,0,0,0,0,0
23.91727745,23.54186022,0,0,0,0,0
25.682683,25,0,0,0,0,0
25.667319,25,0,0,0,0,0
25.642324,25,0,0,0,0,0
25.660001,25,0,0,0,0,0
25.637323,25,0,0,0,0,0
25.622676,25,0,0,0,0,0
25.63,25,0,0,0,0,0
25.677674,25,0,0,0,0,0
25.679998,24.992684,0,0,0,0,0
25.652327,24.997316,0,0,0,0,0
25.657677,25,0,0,0,0,0
25.669643,25,0,0,0,0,0
23.94336305,23.54586218,0,0,0,0,0
25.65307,25,0,0,0,0,0
25.640001,25,0,0,0,0,0
25.67732,25,0,0,0,0,0
25.662352,25,0,0,0,0,0
25.680001,25,0,0,0,0,0
25.660358,25,0,0,0,0,0
25.649654,25,0,0,0,0,0
25.637649,25,0,0,0,0,0
25.650006,25,0,0,0,0,0
25.62,25,0,0,0,0,0
25.669928,24.97,0,0,0,0,0
25.63235,25,0,0,0,0,0
23.96999947,23.54747129,0,0,0,0,0
25.657657,25,0,0,0,0,0
25.629647,25,0,0,0,0,0
25.6327,24.999648,0,0,0,0,0
25.657302,24.990352,0,0,0,0,0
25.642699,24.980003,0,0,0,0,0
25.640001,24.99,0,0,0,0,0
25.639998,25,0,0,0,0,0
25.650003,25,0,0,0,0,0
25.650018,24.99,0,0,0,0,0
25.61,25,0,0,0,0,0
25.62,24.99,0,0,0,0,0
25.670001,25,0,0,0,0,0
23.98666641,23.53666593,0,0,0,0,0
25.657671,25,0,0,0,0,0
25.680001,25,0,0,0,0,0
25.650001,25,0,0,0,0,0
25.689646,24.999643,0,0,0,0,0
25.67268,24.970362,0,0,0,0,0
25.650003,25,0,0,0,0,0
25.67732,24.99233,0,0,0,0,0
25.660359,24.977673,0,0,0,0,0
25.669998,24.979997,0,0,0,0,0
25.670003,24.980003,0,0,0,0,0
25.689644,24.952324,0,0,0,0,0
25.680358,24.920002,0,0,0,0,0
23.99166536,23.54083407,0,0,0,0,0
25.672691,24.977665,0,0,0,0,0
25.607318,24.972327,0,0,0,0,0
25.672325,24.977675,0,0,0,0,0
25.640359,24.932322,0,0,0,2.187366486,0
25.722694,24.949997,0,0,0,40,0
25.666961,24.977678,0,0,0,110.0878754,0
25.667676,24.970005,0,0,0,0.915306091,0
25.680001,24.962681,0,0,0,0,0
25.659638,24.967322,0,0,0,0,0
25.632683,24.97,0,0,0,0,0
25.657664,24.989652,0,0,0,0,0
25.690001,24.952699,0,0,0,0,0
23.99749955,23.54166659,0,0,0,0,0
25.650001,24.96765,0,0,0,0,0
25.662351,24.979652,0,0,0,0,0
25.647676,24.902701,0,0,0,0,0
25.662325,24.950358,0,0,0,0,0
25.620359,24.949639,0,0,0,0,0
25.679642,24.96,0,0,0,35.62477112,0
25.617676,24.947319,0,0,0,0,0
25.672323,24.932681,0,0,0,0,0
25.687678,24.920014,0,0,0,2.635408163,0
25.672354,24.960355,0,0,0,9.9609375,0
25.620351,24.929647,0,0,0,0,0
25.677305,24.95765,0,0,0,0,0
23.99583446,23.5683639,0,0,0,0,0
25.670003,24.92235,0,0,0,0,0
25.690001,24.9,0,0,0,40.03982162,0
25.669632,24.930019,0,0,0,0,0
25.640002,24.917649,0,0,0,0,0
25.632704,24.932353,0,0,0,0,0
25.640352,24.94,0,0,0,118.4289551,0
25.656951,24.927298,0,0,0,87.05444336,0
25.660349,24.902701,0,0,0,0,0
25.652359,24.9,0,0,0,0,0
25.650003,24.920002,0,0,0,0,0
25.620353,24.9173,0,0,0,0,0
25.627306,24.913049,0,0,0,59.99633789,0
24.00313782,23.56997127,0,0,0,0,0
25.649995,24.909998,0,0,0,0,0
25.660003,24.909649,0,0,0,0,0
25.652704,24.90035,0,0,0,0,0
25.646946,24.919649,0,0,0,0,0
25.643052,24.9,0,0,0,0,0
25.647306,24.9,0,0,0,0,0
25.660001,24.9,0,0,0,0,0
25.642346,24.92,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.6,24.929997,0,0,0,0,0
25.61,24.910002,0,0,0,0,0
25.620348,24.900352,0,0,0,0,0
24.00436178,23.58480524,0,0,0,0,0
25.629651,24.909647,0,0,0,0,0
25.6,24.927302,0,0,0,239.836731,0
25.6,24.902697,0,0,0,0.003588616,0
25.6,24.9,0,0,0,55.00061035,0
25.61,24.9,0,0,0,23.11645508,0
25.6,24.9,0,0,0,67.5,0
25.640001,24.9,0,0,0,0.001220684,0
25.650003,24.9,0,0,0,179.9986267,0
25.585038,24.9,0,0,0,43.75,0
25.534963,24.91,0,0,0,0,0
25.647656,24.9,0,0,0,0,0
25.622348,24.910002,0,0,0,0,0
24.0025,23.5958337,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.589967,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.59,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.6,24.9,0,0,0,0,0
25.59,24.9,0,0,0,0,0
25.579646,24.9,0,0,0,0,0
25.590354,24.9,0,0,0,0,0
24.00083311,23.59750037,0,0,0,0,0
25.580003,24.9,0,0,0,0,0
25.59,24.9,0,0,0,0,0
25.580003,24.9,0,0,0,0,0
25.570003,24.9,0,0,0,0,0
25.562335,24.9,0,0,0,0,0
25.529995,24.9,0,0,0,0,0
25.587661,24.9,0,0,0,0,0
25.58,24.879646,0,0,0,0,0
25.561979,24.890356,0,0,0,0,0
25.528018,24.9,0,0,0,0,0
25.532332,24.899644,0,0,0,0,0
25.560358,24.880355,0,0,0,0,0
24.00083334,23.60166705,0,0,0,0,0
25.540002,24.88,0,0,0,0,0
25.519643,24.882686,0,0,0,0,0
25.530356,24.887317,0,0,0,0,0
25.537313,24.89,0,0,0,0,0
25.542689,24.889643,0,0,0,0,0
25.566958,24.842689,0,0,0,0,0
25.542618,24.887671,0,0,0,0,0
25.5,24.9,0,0,0,0,0
25.520028,24.890036,0,0,0,0,0
25.5,24.850006,0,0,0,0,0
25.51,24.842338,0,0,0,0,0
25.53,24.85035,0,0,0,0,0
23.97500146,23.61416621,0,0,0,0,0
25.51,24.837294,0,0,0,0,0
25.500351,24.832352,0,0,0,0,0
25.530004,24.830006,0,0,0,0,0
25.516946,24.827292,0,0,0,0,0
25.500009,24.812705,0,0,0,0,0
25.5027,24.817652,0,0,0,0,0
25.48,24.832347,0,0,0,0,0
25.5,24.800001,0,0,0,0,0
25.492696,24.800001,0,0,0,0,0
25.477303,24.800001,0,0,0,0,0
25.49,24.800001,0,0,0,0,0
25.482696,24.810001,0,0,0,0,0
23.96500224,23.64394242,0,0,0,0,0
25.497304,24.820001,0,0,0,0,0
25.5,24.800353,0,0,0,0,0
25.489997,24.80965,0,0,0,0,0
25.5,24.800001,0,0,0,0,0
25.5,24.837296,0,0,0,0,0
25.5,24.802698,0,0,0,0,0
25.489645,24.800001,0,0,0,0,0
25.470355,24.800001,0,0,0,0,0
25.469646,24.810001,0,0,0,0,0
25.422693,24.810001,0,0,0,0,0
25.440355,24.800001,0,0,0,0,0
25.497304,24.800001,0,0,0,0,0
23.95833247,23.66419588,0,0,0,0,0
25.452349,24.800001,0,0,0,0,0
25.437656,24.800001,0,0,0,0,0
25.422346,24.800001,0,0,0,0,0
25.42,24.800001,0,0,0,0,0
25.430002,24.800001,0,0,0,0,0
25.400354,24.810001,0,0,0,0,0
25.429646,24.800001,0,0,0,0,0
25.419648,24.800001,0,0,0,0,0
25.390354,24.800001,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.41,24.800001,0,0,0,0,0
25.410002,24.800001,0,0,0,0,0
23.95000025,23.69833409,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.4,24.799648,0,0,0,0,0
25.4,24.790357,0,0,0,0,0
25.400354,24.800001,0,0,0,0,0
25.409648,24.800001,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.4,24.790004,0,0,0,0,0
25.4,24.792693,0,0,0,0,0
25.4,24.797312,0,0,0,0,0
25.379997,24.800001,0,0,0,0,0
23.9608338,23.70083431,0,0,0,0,0
25.37,24.790001,0,0,0,0,0
25.4,24.790001,0,0,0,0,0
25.372689,24.800001,0,0,0,0,0
25.397311,24.760001,0,0,0,0,0
25.39,24.800001,0,0,0,0,0
25.4,24.800001,0,0,0,0,0
25.379644,24.780001,0,0,0,0,0
25.313047,24.780001,0,0,0,0,0
25.347312,24.800001,0,0,0,0,0
25.342331,24.800001,0,0,0,0,0
25.350076,24.789998,0,0,0,0,0
25.340001,24.800001,0,0,0,0,0
23.9825006,23.74500195,0,0,0,0,0
25.35732,24.790001,0,0,0,0,0
25.332686,24.780001,0,0,0,0,0
25.360359,24.800001,0,0,0,0,0
25.326962,24.789644,0,0,0,0,0
25.330005,24.770361,0,0,0,0,0
25.312324,24.782682,0,0,0,0,0
25.270351,24.777323,0,0,0,0,0
25.330001,24.779645,0,0,0,0,0
25.300001,24.773043,0,0,0,0,0
25.309998,24.749643,0,0,0,0,0
25.300001,24.757676,0,0,0,0,0
25.310003,24.799643,0,0,0,0,0
23.99499997,23.78813846,0,0,0,0,0
25.300001,24.770343,0,0,0,0,0
25.290001,24.760004,0,0,0,0,0
25.280001,24.759638,0,0,0,0,0
25.300001,24.732678,0,0,0,0,0
25.300001,24.747676,0,0,0,0,0
25.282686,24.779644,0,0,0,0,0
25.297319,24.77,0,0,0,0,0
25.272324,24.733043,0,0,0,0,0
25.260357,24.767322,0,0,0,0,0
25.29732,24.749643,0,0,0,0,0
25.300001,24.750331,0,0,0,0,0
25.280006,24.769645,0,0,0,0,0
23.99272467,23.81477545,0,0,0,0,0
25.272713,24.770349,0,0,0,0,0
25.266958,24.762321,0,0,0,0,0
25.252714,24.727667,0,0,0,0,0
25.250001,24.790001,0,0,0,0,0
25.23765,24.752349,0,0,0,0,0
25.259649,24.720001,0,0,0,0,0
25.232701,24.72765,0,0,0,0,0
25.260001,24.74965,0,0,0,0,0
25.210003,24.742705,0,0,0,0,0
25.237303,24.717653,0,0,0,0,0
25.230359,24.752701,0,0,0,0,0
25.232699,24.730004,0,0,0,0,0
23.98977488,23.82355788,0,0,0,0,0
25.239649,24.729649,0,0,0,0,0
25.210352,24.747653,0,0,0,0,0
25.229647,24.722349,0,0,0,0,0
25.230001,24.729998,0,0,0,0,0
25.240001,24.720006,0,0,0,0,0
25.247306,24.720353,0,0,0,0,0
25.202698,24.746951,0,0,0,0,0
25.227301,24.702701,0,0,0,0,0
25.202698,24.710084,0,0,0,0,0
25.200001,24.740004,0,0,0,0,0
25.19,24.740019,0,0,0,0,0
25.249998,24.700001,0,0,0,0,0
23.99916646,23.85416672,0,0,0,0,0
25.200001,24.719996,0,0,0,0,0
25.200001,24.700001,0,0,0,0,0
25.182694,24.700001,0,0,0,0,0
25.197313,24.710353,0,0,0,0,0
25.200001,24.709644,0,0,0,0,0
25.199645,24.700001,0,0,0,0,0
25.190357,24.707669,0,0,0,0,0
25.170003,24.712338,0,0,0,0.000228658,0
25.192333,24.700001,0,0,0,0.000167652,0
25.187669,24.700001,0,0,0,0,0
25.200001,24.700001,0,0,0,0,0
25.199645,24.700001,0,0,0,0,0
24.89313874,24.89333326,0,0,0,0,0
25.180354,24.709998,0,0,0,59.53125,0
25.200001,24.700001,0,0,0,0,0
25.200001,24.700001,0,0,0,0,0
25.180001,24.700001,0,0,0,99.98779297,0
25.189645,24.700001,0,0,0,11.24965668,0
25.190356,24.710001,0,0,0,40.97654343,0
25.189998,24.700001,0,0,0,64.99893188,0
25.179998,24.700001,0,0,0,40.00549316,0
25.160001,24.700001,0,0,0,29.32633781,0
25.189641,24.700001,0,0,0,124.8535156,0
25.170004,24.700001,0,0,0,0,0
25.173037,24.700001,0,0,0,0,0
24.90852805,24.89749945,0,0,0,0,0
25.180001,24.700001,0,0,0,32.13799286,0
25.14732,24.700001,0,0,0,119.9926758,0
25.170001,24.700001,0,0,0,79.99998474,0
25.172325,24.700001,0,0,0,49.98779297,0
25.159998,24.700001,0,0,0,0,0
25.187679,24.700001,0,0,0,0,0
25.180003,24.700001,0,0,0,0,0
25.159998,24.700001,0,0,0,0,0
25.182683,24.700001,0,0,0,0,0
25.17964,24.700001,0,0,0,0,0
25.13,24.700001,0,0,0,0,0
25.167648,24.700001,0,0,0,0,0
24.92562128,24.89999962,0,0,0,0,0
25.160017,24.700001,0,0,0,0,0
25.150001,24.700001,0,0,0,0,0
25.169998,24.700001,0,0,0,0,0
25.139642,24.700001,0,0,0,0,0
25.160006,24.700001,0,0,0,0,0
25.162704,24.700001,0,0,0,0,0
25.147302,24.700001,0,0,0,0,0
25.170354,24.700001,0,0,0,0,0
25.16235,24.700001,0,0,0,0,0
25.11035,24.700001,0,0,0,0,0
25.147332,24.700001,0,0,0,0,0
25.159647,24.700001,0,0,0,0,0
24.96002896,24.90166607,0,0,0,0,0
25.120359,24.690001,0,0,0,0,0
25.142324,24.700001,0,0,0,0,0
25.13,24.700001,0,0,0,0,0
25.12,24.700001,0,0,0,52.49130249,0
25.127651,24.700001,0,0,0,0,0
25.152701,24.700001,0,0,0,0,0
25.1373,24.700001,0,0,0,0,0
25.129645,24.690001,0,0,0,48.4375,0
25.130004,24.700001,0,0,0,69.99786377,0
25.132704,24.700001,0,0,0,0,0
25.13,24.700001,0,0,0,0,0
25.11,24.700001,0,0,0,121.7776184,0
24.99499934,24.90083296,0,0,0,0,0
25.11,24.700001,0,0,0,459.6679688,0
25.11035,24.700001,0,0,0,0,0
25.119648,24.680003,0,0,0,0,0
25.1,24.690001,0,0,0,0,0
25.149998,24.690003,0,0,0,50.00549316,0
25.130354,24.690001,0,0,0,0,0
25.129647,24.700001,0,0,0,180.7763672,0
25.1,24.700001,0,0,0,0,0
25.127651,24.700001,0,0,0,0,0
25.112352,24.700001,0,0,0,20.00608063,0
25.1,24.700001,0,0,0,51.16210938,0
25.1,24.700001,0,0,0,0.009860471,0
25.00166691,24.90166629,0,0,0,0,0
25.1,24.700001,0,0,0,48.4375,0
25.05894,24.700001,0,0,0,0,0
25.041058,24.689998,0,0,0,0,0
25.080003,24.690001,0,0,0,0,0
25.110003,24.700001,0,0,0,0,0
25.1,24.700001,0,0,0,0,0
25.1,24.700001,0,0,0,0,0
25.1,24.700001,0,0,0,0,0
25.089998,24.690003,0,0,0,0,0
25.1,24.649998,0,0,0,0,0
25.090003,24.700001,0,0,0,0,0
25.1,24.680001,0,0,0,0,0
24.99916646,24.89999962,0,0,0,0,0
25.109998,24.700001,0,0,0,0,0
25.09,24.700001,0,0,0,0,0
25.1,24.689998,0,0,0,0,0
25.1,24.692697,0,0,0,0,0
25.099648,24.697304,0,0,0,0,0
25.080353,24.700001,0,0,0,0,0
25.1,24.700001,0,0,0,0,0
25.1,24.690001,0,0,0,0,0
25.1,24.700001,0,0,0,0,0
25.09,24.700001,0,0,0,0,0
25.09,24.69234,0,0,0,0,0
25.1,24.667662,0,0,0,0,0
25.00249979,24.89916652,0,0,0,0,0
25.09,24.700001,0,0,0,0,0
25.1,24.690001,0,0,0,0,0
25.099645,24.700001,0,0,0,0,0
25.072689,24.700001,0,0,0,0,0
25.087307,24.700001,0,0,0,0,0
25.090354,24.689998,0,0,0,31.25587463,0
25.082342,24.700001,0,0,0,0,0
25.110141,24.700001,0,0,0,0,0
24.957695,24.700001,0,0,0,0,0
25.089998,24.690001,0,0,0,0,0
25.1,24.679991,0,0,0,35,0
25.079648,24.680001,0,0,0,0,0
25.00583294,24.88936104,0,0,0,0,0
25.080363,24.699643,0,0,0,59.53125,0
25.1,24.653044,0,0,0,43.60868073,0
25.072681,24.67696,0,0,0,0,0
25.096961,24.680356,0,0,0,0,0
25.090359,24.690003,0,0,0,0,0
25.1,24.672684,0,0,0,0,0
25.072681,24.69696,0,0,0,0,0
25.067317,24.690358,0,0,0,0,0
25.060003,24.669643,0,0,0,0,0
25.09,24.653041,0,0,0,0,0
25.070003,24.677323,0,0,0,0,0
25.089639,24.66268,0,0,0,0,0
25.02083252,24.88249901,0,0,0,0,0
25.059998,24.619641,0,0,0,0,0
25.080359,24.647322,0,0,0,0,0
25.069998,24.643035,0,0,0,0,0
25.07,24.63732,0,0,0,0,0
25.079984,24.680006,0,0,0,0,0
25.062351,24.682352,0,0,0,0,0
25.057652,24.657647,0,0,0,0,0
25.06,24.679998,0,0,0,0,0
25.062356,24.680003,0,0,0,0,0
25.040348,24.640001,0,0,0,0,0
25.086948,24.689649,0,0,0,0,0
25.070352,24.632702,0,0,0,0,0
25.00249936,24.8498069,0,0,0,0,0
25.042439,24.647564,0,0,0,0,0
25.077647,24.652357,0,0,0,0,0
25.070003,24.66999,0,0,0,0,0
25.08,24.647645,0,0,0,0,0
25.1,24.680001,0,0,0,0,0
25.08,24.682352,0,0,0,0,0
25.079998,24.640003,0,0,0,0,0
25.072351,24.650352,0,0,0,0,0
25.030351,24.649652,0,0,0,0,0
25.079646,24.619998,0,0,0,0,0
25.060346,24.619998,0,0,0,0,0
25.087299,24.63765,0,0,0,0,0
24.99999979,24.84000037,0,0,0,0,0
25.079998,24.639998,0,0,0,0,0
25.1,24.68965,0,0,0,0,0
25.1,24.633053,0,0,0,0,0
25.1,24.657301,0,0,0,0,0
25.072699,24.659656,0,0,0,0,0
25.07,24.612696,0,0,0,0,0
25.06965,24.677658,0,0,0,0,0
25.037663,24.62234,0,0,0,0,0
25.0327,24.627303,0,0,0,0,0
25.05,24.6627,0,0,0,0,0
25.066944,24.647293,0,0,0,0,0
25.040349,24.642705,0,0,0,0,0
25.0033329,24.82769504,0,0,0,0,0
25.052702,24.659996,0,0,0,0,0
25.077301,24.657298,0,0,0,0,0
25.08,24.612697,0,0,0,0,0
25.089998,24.640355,0,0,0,0,0
25.090009,24.649986,0,0,0,0,0
25.07268,24.656962,0,0,0,0,0
25.049986,24.680365,0,0,0,0,0
25.067301,24.659995,0,0,0,0,0
25.080003,24.660001,0,0,0,0,0
25.060003,24.659649,0,0,0,0,0
25.059654,24.632691,0,0,0,0,0
25.042693,24.657662,0,0,0,0,0
25.00416627,24.83644577,0,0,0,0,0
25.040358,24.680001,0,0,0,0,0
25.049999,24.690003,0,0,0,0,0
25.087305,24.679647,0,0,0,0,0
25.059995,24.613047,0,0,0,0,0
25.072339,24.686954,0,0,0,0,0
25.050352,24.660355,0,0,0,0,0
25.089998,24.700001,0,0,0,0,0
25.08,24.662693,0,0,0,0,0
25.04,24.667303,0,0,0,0,0
25.019644,24.700001,0,0,0,0,0
25.049998,24.692339,0,0,0,0,0
25.04,24.67766,0,0,0,0,0
24.99583332,24.87023187,0,0,0,0,0
25.01,24.700001,0,0,0,0,0
25.047662,24.700001,0,0,0,0,0
25.05,24.679998,0,0,0,0,0
25.052693,24.700001,0,0,0,0,0
25.046952,24.700001,0,0,0,0,0
25.040353,24.692692,0,0,0,0,0
25.032339,24.687312,0,0,0,0,0
25.05,24.679645,0,0,0,0,0
25.020003,24.690001,0,0,0,0,0
25.020003,24.649997,0,0,0,0,0
25.010003,24.690355,0,0,0,0,0
25.037661,24.700001,0,0,0,0,0
25.00480439,24.87480185,0,0,0,0,0
25.059641,24.700001,0,0,0,0,0
25.04036,24.700001,0,0,0,0,0
25.012336,24.700001,0,0,0,0,0
25.047313,24.700001,0,0,0,0,0
25.02269,24.700001,0,0,0,0,0
25.059998,24.700001,0,0,0,0,0
25.027311,24.700001,0,0,0,0,0
25.030347,24.700001,0,0,0,0,0
25.059649,24.700001,0,0,0,0,0
25.042685,24.700001,0,0,0,0,0
25.050003,24.700001,0,0,0,0,0
25.030003,24.700001,0,0,0,0,0
24.99352784,24.89833276,0,0,0,0,0
25.012688,24.700001,0,0,0,0,0
25.00731,24.700001,0,0,0,0,0
25.027312,24.700001,0,0,0,0,0
25.050355,24.700001,0,0,0,0,0
25.052679,24.700001,0,0,0,0,0
25.067319,24.707678,0,0,0,0,0
25.039992,24.712324,0,0,0,0,0
25.06,24.710001,0,0,0,0,0
25.049992,24.720004,0,0,0,0,0
24.992323,24.700001,0,0,0,0,0
25.037303,24.719996,0,0,0,0,0
25.052695,24.739998,0,0,0,0,0
24.98749995,24.89999962,0,0,0,0,0
25.050336,24.749977,0,0,0,0,0
25.059638,24.720001,0,0,0,0,0
25.030378,24.710348,0,0,0,0,0
25.077299,24.766948,0,0,0,0,0
25.042348,24.713049,0,0,0,0,0
25.05,24.769649,0,0,0,0,0
25.067646,24.757216,0,0,0,0,0
25.022701,24.712697,0,0,0,0,0
25.077299,24.747652,0,0,0,0,0
24.972347,24.780001,0,0,0,0,0
25.057654,24.740003,0,0,0,0,0
25.059656,24.7427,0,0,0,0,0
24.9958331,24.90249963,0,0,0,0,0
25.033046,24.7573,0,0,0,0,0
25.049998,24.762348,0,0,0,0,0
25.077304,24.777655,0,0,0,0,0
25.1,24.790001,0,0,0,0,0
25.09,24.780006,0,0,0,0,0
25.072699,24.780001,0,0,0,0,0
25.06731,24.790001,0,0,0,0,0
25.092339,24.789998,0,0,0,0,0
25.047659,24.790001,0,0,0,0,0
25.079998,24.779998,0,0,0,0,0
25.08,24.800001,0,0,0,0,0
25.062342,24.790004,0,0,0,0,0
24.99749998,24.9058332,0,0,0,0,0
25.060354,24.800001,0,0,0,0,0
25.077306,24.800001,0,0,0,0,0
25.062696,24.772695,0,0,0,0,0
25.040007,24.79731,0,0,0,0,0
25.087311,24.800001,0,0,0,0,0
25.1,24.782691,0,0,0,0,0
25.070003,24.787309,0,0,0,0,0
25.009998,24.790001,0,0,0,0,0
25.089998,24.790004,0,0,0,0,0
25.062695,24.800001,0,0,0,0,0
25.089999,24.792337,0,0,0,0,0
25.086953,24.767668,0,0,0,0,0
25.01166121,24.9039422,0,0,0,0,0
25.080354,24.800001,0,0,0,0,0
25.079998,24.800001,0,0,0,0,0
25.089998,24.800001,0,0,0,0,0
25.060003,24.800001,0,0,0,0,0
25.09229,24.800001,0,0,0,0,0
25.117708,24.800001,0,0,0,0,0
25.082336,24.800001,0,0,0,0,0
25.059998,24.800001,0,0,0,0,0
25.050353,24.800001,0,0,0,0,0
